time,location,lat,lon,aqi,pm2_5,pm10,no2,o3,so2,nh3,temp,humidity,wind
2025-09-26 18:12:31.050185,Saket,28.5245,77.2066,87,87,57,11.8,2.6,0.7,0,29.98,66,2.06
2025-09-26 18:12:31.689222,Rohini,28.736,77.12,143,143,111,6.8,11.5,1.5,0,30.06,66,2.06
2025-09-26 18:12:32.350725,Lajpat Nagar,28.5672,77.2433,112,112,85,8.1,10.4,0.9,0,30.08,66,2.06
2025-09-26 18:12:33.007740,Mayur Vihar,28.6034,77.29,102,102,101,7.4,8.3,4.4,0,30.14,66,2.06
2025-09-26 18:12:33.667657,Vasant Kunj,28.527,77.15,87,87,57,11.8,2.6,0.7,0,29.72,66,2.06
2025-09-26 18:12:34.308429,Delhi University,28.6863,77.209,152,152,97,22.8,5.9,6.5,0,30.07,66,2.06
2025-09-26 19:07:36.995310,Connaught Place,28.6315,77.2167,114,114,82,6.5,26.3,1.5,0,30.06,66,2.57
2025-09-26 19:07:37.701211,Karol Bagh,28.6517,77.1907,114,114,82,6.5,26.3,1.5,0,29.97,66,2.57
2025-09-26 19:07:38.398293,Chandni Chowk,28.6562,77.23,114,114,82,6.5,26.3,1.5,0,30.01,66,2.57
2025-09-26 19:07:39.079021,Dwarka,28.5921,77.046,143,137,143,21.1,10.9,4.9,0,30.1,66,2.57
2025-09-26 19:07:39.752275,Saket,28.5245,77.2066,95,95,60,10.9,2.5,0.9,0,29.98,66,2.57
2025-09-26 19:07:40.423215,Rohini,28.736,77.12,142,142,95,6.7,10.4,1.4,0,30.06,66,2.57
2025-09-26 19:07:41.101584,Lajpat Nagar,28.5672,77.2433,117,117,79,6.5,13.4,0.9,0,30.08,66,2.57
2025-09-26 19:07:41.769425,Mayur Vihar,28.6034,77.29,102,102,102,7.4,9.1,5.1,0,30.14,66,2.57
2025-09-26 19:07:42.451010,Vasant Kunj,28.527,77.15,95,95,60,10.9,2.5,0.9,0,29.72,66,2.57
2025-09-26 19:07:43.121381,Delhi University,28.6863,77.209,155,155,103,18.1,6.1,6.5,0,30.07,66,2.57
2025-09-26 20:10:13.082293,Connaught Place,28.6315,77.2167,79,38,79,8.2,13.3,3.1,0,30.41,44,2.13
2025-09-26 20:10:13.634989,Karol Bagh,28.6517,77.1907,79,38,79,8.2,13.3,3.1,0,30.43,44,2.13
2025-09-26 20:10:14.178004,Chandni Chowk,28.6562,77.23,79,38,79,8.2,13.3,3.1,0,30.41,44,2.13
2025-09-26 20:10:14.722508,Dwarka,28.5921,77.046,142,142,113,13.8,14.3,5.9,0,30.67,44,2.13
2025-09-26 20:10:15.277686,Saket,28.5245,77.2066,95,95,63,7.5,2.1,1.4,0,30.92,43,2.16
2025-09-26 20:10:15.827278,Rohini,28.736,77.12,149,149,98,5,12.6,1.2,0,29.39,48,2.08
2025-09-26 20:10:16.382291,Lajpat Nagar,28.5672,77.2433,99,99,75,5.4,14,0.9,0,30.9,43,2.17
2025-09-26 20:10:16.927110,Mayur Vihar,28.6034,77.29,94,93,94,7.4,13.8,4.7,0,30.52,45,2.16
2025-09-26 20:10:17.479259,Vasant Kunj,28.527,77.15,95,95,63,7.5,2.1,1.4,0,30.86,42,2.14
2025-09-26 20:10:18.038194,Delhi University,28.6863,77.209,164,164,106,19,7.2,6.3,0,30.18,45,2.11
2025-09-26 21:07:57.290135,Connaught Place,28.6315,77.2167,122,122,87,6.2,11.8,2.9,0,30.06,66,1.54
2025-09-26 21:07:57.951198,Karol Bagh,28.6517,77.1907,122,122,87,6.2,11.8,2.9,0,29.97,66,1.54
2025-09-26 21:07:58.610642,Chandni Chowk,28.6562,77.23,122,122,87,6.2,11.8,2.9,0,30.01,66,1.54
2025-09-26 21:07:59.257478,Dwarka,28.5921,77.046,89,89,87,12.1,14.3,6.1,0,30.1,66,1.54
2025-09-26 21:07:59.901638,Saket,28.5245,77.2066,85,85,54,5.8,3.6,1.5,0,29.98,66,1.54
2025-09-26 21:08:00.553896,Rohini,28.736,77.12,137,137,93,2.9,8.7,1.2,0,30.06,66,1.54
2025-09-26 21:08:01.196829,Lajpat Nagar,28.5672,77.2433,151,151,71,5.8,7.4,0.9,0,30.08,66,1.54
2025-09-26 21:08:01.848827,Mayur Vihar,28.6034,77.29,95,95,89,7.4,15.1,4,0,30.14,66,1.54
2025-09-26 21:08:02.520539,Vasant Kunj,28.527,77.15,85,85,54,5.8,3.6,1.5,0,29.72,66,1.54
2025-09-26 21:08:03.175578,Delhi University,28.6863,77.209,163,163,102,16,6.4,5.3,0,30.07,66,1.54
2025-09-26 22:08:55.064259,Connaught Place,28.6315,77.2167,163,163,76,6.2,8.3,2.1,0,29.4,48,2.08
2025-09-26 22:08:55.583908,Karol Bagh,28.6517,77.1907,163,163,76,6.2,8.3,2.1,0,29.44,47,2.07
2025-09-26 22:08:56.100015,Chandni Chowk,28.6562,77.23,163,163,76,6.2,8.3,2.1,0,29.4,48,2.08
2025-09-26 22:08:56.631409,Dwarka,28.5921,77.046,114,114,90,11.4,14.7,7,0,29.76,46,2.03
2025-09-26 22:08:57.581282,Saket,28.5245,77.2066,85,85,51,7.2,2.3,1.2,0,29.94,46,2.12
2025-09-26 22:08:58.366197,Rohini,28.736,77.12,108,108,85,3.2,10.6,1.4,0,28.51,51,2.08
2025-09-26 22:08:58.874572,Lajpat Nagar,28.5672,77.2433,95,95,73,5,7.6,1.9,0,29.89,47,2.15
2025-09-26 22:08:59.396380,Mayur Vihar,28.6034,77.29,102,102,89,7.4,15.8,3.8,0,29.49,48,2.14
2025-09-26 22:08:59.913415,Vasant Kunj,28.527,77.15,85,85,51,7.2,2.3,1.2,0,29.9,45,2.04
2025-09-26 22:09:00.447825,Delhi University,28.6863,77.209,152,152,103,15.1,7.1,4,0,29.18,49,2.07
2025-09-26 23:09:20.715441,Connaught Place,28.6315,77.2167,80,80,72,4.2,10.5,1.3,0,29.06,74,1.54
2025-09-26 23:09:21.370184,Karol Bagh,28.6517,77.1907,80,80,72,4.2,10.5,1.3,0,28.97,74,1.54
2025-09-26 23:09:22.035424,Chandni Chowk,28.6562,77.23,80,80,72,4.2,10.5,1.3,0,29.01,74,1.54
2025-09-26 23:09:22.681012,Dwarka,28.5921,77.046,142,142,90,9.9,15.5,5.7,0,29.1,74,1.54
2025-09-26 23:09:23.333209,Saket,28.5245,77.2066,87,87,44,4.9,2.3,1.5,0,28.98,74,1.54
2025-09-26 23:09:23.999537,Rohini,28.736,77.12,123,123,93,4.1,11.3,1.3,0,29.06,74,1.54
2025-09-26 23:09:24.649555,Lajpat Nagar,28.5672,77.2433,117,117,76,6,8.9,2.6,0,29.08,74,1.54
2025-09-26 23:09:25.291167,Mayur Vihar,28.6034,77.29,90,90,84,7.4,16.7,3.7,0,29.14,74,1.54
2025-09-26 23:09:25.934237,Vasant Kunj,28.527,77.15,87,87,44,4.9,2.3,1.5,0,28.72,74,1.54
2025-09-26 23:09:26.584194,Delhi University,28.6863,77.209,154,154,106,15.4,5.7,3.1,0,29.07,74,1.54
2025-09-27 00:41:45.339566,Connaught Place,28.6315,77.2167,114,114,69,3.3,5,2,0,28.06,78,1.54
2025-09-27 00:41:45.999599,Karol Bagh,28.6517,77.1907,114,114,69,3.3,5,2,0,27.97,78,1.54
2025-09-27 00:41:46.661537,Chandni Chowk,28.6562,77.23,114,114,69,3.3,5,2,0,28.01,78,1.54
2025-09-27 00:41:47.312441,Dwarka,28.5921,77.046,142,142,96,15.3,9.4,5.7,0,28.1,78,1.54
2025-09-27 00:41:47.954210,Saket,28.5245,77.2066,87,87,49,3.7,2,1.9,0,27.98,78,1.54
2025-09-27 00:41:48.607692,Rohini,28.736,77.12,122,122,89,3.7,12.5,1.4,0,28.06,78,1.54
2025-09-27 00:41:49.269969,Lajpat Nagar,28.5672,77.2433,127,127,73,6.7,8.1,3.7,0,28.08,78,1.54
2025-09-27 00:41:49.919320,Mayur Vihar,28.6034,77.29,90,90,78,7.4,10.2,3.5,0,28.14,78,1.54
2025-09-27 00:41:50.570501,Vasant Kunj,28.527,77.15,87,87,49,3.7,2,1.9,0,27.72,78,1.54
2025-09-27 00:41:51.212871,Delhi University,28.6863,77.209,159,159,109,21.2,2.6,3.8,0,28.07,78,1.54
2025-09-27 02:11:20.012035,Connaught Place,28.6315,77.2167,162,162,70,3.5,7,1.2,0,28.99,53,1.64
2025-09-27 02:11:20.631297,Karol Bagh,28.6517,77.1907,162,162,70,3.5,7,1.2,0,29.04,52,1.6
2025-09-27 02:11:21.249814,Chandni Chowk,28.6562,77.23,162,162,70,3.5,7,1.2,0,28.99,53,1.64
2025-09-27 02:11:21.863489,Dwarka,28.5921,77.046,127,127,100,16.2,7.1,5.7,0,29.57,51,1.42
2025-09-27 02:11:22.507326,Saket,28.5245,77.2066,95,95,53,6.4,2.4,0.4,0,29.46,52,1.52
2025-09-27 02:11:23.117870,Rohini,28.736,77.12,156,156,103,5.5,12.1,1.6,0,28.36,56,1.63
2025-09-27 02:11:23.730926,Lajpat Nagar,28.5672,77.2433,112,112,79,5.5,8.8,3,0,29.39,52,1.6
2025-09-27 02:11:24.358789,Mayur Vihar,28.6034,77.29,86,86,83,16.2,5.9,3.8,0,29.04,54,1.68
2025-09-27 02:11:24.968948,Vasant Kunj,28.527,77.15,95,95,53,6.4,2.4,0.4,0,29.5,51,1.4
2025-09-27 02:11:25.629581,Delhi University,28.6863,77.209,156,156,105,17.1,3.7,4.7,0,28.82,54,1.65
2025-09-27 03:20:31.088564,Connaught Place,28.6315,77.2167,122,122,76,7.2,17.1,1.7,0,31.06,70,2.06
2025-09-27 03:20:31.770167,Karol Bagh,28.6517,77.1907,122,122,76,7.2,17.1,1.7,0,30.97,70,2.06
2025-09-27 03:20:32.454490,Chandni Chowk,28.6562,77.23,122,122,76,7.2,17.1,1.7,0,31.01,70,2.06
2025-09-27 03:20:33.141761,Dwarka,28.5921,77.046,114,114,96,19.9,8.8,5.2,0,31.1,70,2.06
2025-09-27 03:20:33.816597,Saket,28.5245,77.2066,107,107,59,10.5,3,0.2,0,30.98,70,2.06
2025-09-27 03:20:34.525594,Rohini,28.736,77.12,174,174,130,6.1,11.3,1.3,0,31.06,70,2.06
2025-09-27 03:20:35.215730,Lajpat Nagar,28.5672,77.2433,152,152,85,6.5,7.6,4.4,0,31.08,70,2.06
2025-09-27 03:20:35.893368,Mayur Vihar,28.6034,77.29,108,108,96,16.2,7.9,3.8,0,31.14,70,2.06
2025-09-27 03:20:36.574717,Vasant Kunj,28.527,77.15,107,107,59,10.5,3,0.2,0,30.72,70,2.06
2025-09-27 03:20:37.259600,Delhi University,28.6863,77.209,156,156,116,13.9,6.7,5.5,0,31.07,70,2.06
2025-09-27 04:11:02.639825,Connaught Place,28.6315,77.2167,101,68,101,5.8,25.8,2.1,0,31.06,70,2.06
2025-09-27 04:11:03.317820,Karol Bagh,28.6517,77.1907,101,68,101,5.8,25.8,2.1,0,30.97,70,2.06
2025-09-27 04:11:03.990481,Chandni Chowk,28.6562,77.23,101,68,101,5.8,25.8,2.1,0,31.01,70,2.06
2025-09-27 04:11:04.664966,Dwarka,28.5921,77.046,147,139,147,15.7,18.8,5.8,0,31.1,70,2.06
2025-09-27 04:11:05.351588,Saket,28.5245,77.2066,109,109,62,12.4,9.5,0.2,0,30.98,70,2.06
2025-09-27 04:11:06.032654,Rohini,28.736,77.12,165,165,130,6.2,14.7,1.4,0,31.06,70,2.06
2025-09-27 04:11:06.733613,Lajpat Nagar,28.5672,77.2433,182,182,125,4.5,20.9,4.9,0,31.08,70,2.06
2025-09-27 04:11:07.413248,Mayur Vihar,28.6034,77.29,124,124,110,16.2,15,4,0,31.14,70,2.06
2025-09-27 04:11:08.138094,Vasant Kunj,28.527,77.15,109,109,62,12.4,9.5,0.2,0,30.72,70,2.06
2025-09-27 04:11:08.807413,Delhi University,28.6863,77.209,154,154,120,8.2,13.3,5.7,0,31.07,70,2.06
2025-09-27 05:09:31.280347,Connaught Place,28.6315,77.2167,155,155,106,4.8,39.9,3.1,0,33.06,62,1.54
2025-09-27 05:09:31.942454,Karol Bagh,28.6517,77.1907,155,155,106,4.8,39.9,3.1,0,32.97,62,1.54
2025-09-27 05:09:32.599718,Chandni Chowk,28.6562,77.23,155,155,106,4.8,39.9,3.1,0,33.01,62,1.54
2025-09-27 05:09:33.250445,Dwarka,28.5921,77.046,195,152,195,16.7,31.5,5.7,0,33.1,62,1.54
2025-09-27 05:09:33.913176,Saket,28.5245,77.2066,151,151,104,11.1,18.6,0.2,0,32.98,62,1.54
2025-09-27 05:09:34.551989,Rohini,28.736,77.12,164,164,134,3.6,23.6,1.2,0,33.06,62,1.54
2025-09-27 05:09:35.218723,Lajpat Nagar,28.5672,77.2433,152,152,102,4.1,43.8,7,0,33.08,62,1.54
2025-09-27 05:09:35.882356,Mayur Vihar,28.6034,77.29,161,161,127,16.2,28,4.1,0,33.14,62,1.54
2025-09-27 05:09:36.538942,Vasant Kunj,28.527,77.15,151,151,104,11.1,18.6,0.2,0,32.72,62,1.54
2025-09-27 05:09:37.191673,Delhi University,28.6863,77.209,156,156,121,8.8,18.6,5,0,33.07,62,1.54
2025-09-27 06:12:04.357106,Connaught Place,28.6315,77.2167,181,181,110,7.1,68.6,3,0,34.06,55,1.54
2025-09-27 06:12:05.071628,Karol Bagh,28.6517,77.1907,181,181,110,7.1,68.6,3,0,33.97,55,1.54
2025-09-27 06:12:05.742418,Chandni Chowk,28.6562,77.23,181,181,110,7.1,68.6,3,0,34.01,55,1.54
2025-09-27 06:12:06.427198,Dwarka,28.5921,77.046,157,157,145,13.6,43.6,5.8,0,34.1,55,1.54
2025-09-27 06:12:07.114977,Saket,28.5245,77.2066,156,156,112,9.1,29.9,0.2,0,33.98,55,1.54
2025-09-27 06:12:07.819574,Rohini,28.736,77.12,163,163,131,3.7,32.5,1.1,0,34.06,55,1.54
2025-09-27 06:12:08.490062,Lajpat Nagar,28.5672,77.2433,169,169,125,3.3,85.6,9.5,0,34.08,55,1.54
2025-09-27 06:12:09.575859,Mayur Vihar,28.6034,77.29,152,152,125,7.8,39.1,4.3,0,34.14,55,1.54
2025-09-27 06:12:10.268547,Vasant Kunj,28.527,77.15,156,156,112,9.1,29.9,0.2,0,33.72,55,1.54
2025-09-27 06:12:11.010167,Delhi University,28.6863,77.209,156,156,123,6.3,31.3,4.9,0,34.07,55,1.54
2025-09-27 07:07:54.941696,Connaught Place,28.6315,77.2167,161,161,121,5.8,83.2,3.5,0,34.06,52,1.54
2025-09-27 07:07:55.569728,Karol Bagh,28.6517,77.1907,161,161,121,5.8,83.2,3.5,0,33.97,52,1.54
2025-09-27 07:07:56.218798,Chandni Chowk,28.6562,77.23,161,161,121,5.8,83.2,3.5,0,34.01,52,1.54
2025-09-27 07:07:56.848795,Dwarka,28.5921,77.046,151,151,126,13.8,44.2,5.2,0,34.1,52,1.54
2025-09-27 07:07:57.498126,Saket,28.5245,77.2066,161,161,118,7.9,37.6,0.2,0,33.98,52,1.54
2025-09-27 07:07:58.142587,Rohini,28.736,77.12,155,155,134,3.4,44.1,1.4,0,34.06,52,1.54
2025-09-27 07:07:58.793543,Lajpat Nagar,28.5672,77.2433,153,153,112,3.5,108,10,0,34.08,52,1.54
2025-09-27 07:07:59.436688,Mayur Vihar,28.6034,77.29,134,134,118,9.3,57.7,4.2,0,34.14,52,1.54
2025-09-27 07:08:00.063267,Vasant Kunj,28.527,77.15,161,161,118,7.9,37.6,0.2,0,33.72,52,1.54
2025-09-27 07:08:00.706123,Delhi University,28.6863,77.209,153,153,118,5.5,37.7,4.4,0,34.07,52,1.54
2025-09-27 08:11:00.152641,Connaught Place,28.6315,77.2167,107,107,106,6.2,102.1,3.1,0,35.06,46,2.06
2025-09-27 08:11:00.836436,Karol Bagh,28.6517,77.1907,107,107,106,6.2,102.1,3.1,0,34.97,46,2.06
2025-09-27 08:11:01.526254,Chandni Chowk,28.6562,77.23,107,107,106,6.2,102.1,3.1,0,35.01,46,2.06
2025-09-27 08:11:02.196170,Dwarka,28.5921,77.046,129,129,115,17.4,59.3,4.8,0,35.1,46,2.06
2025-09-27 08:11:02.876370,Saket,28.5245,77.2066,158,158,118,7.8,42.4,1.8,0,34.98,46,2.06
2025-09-27 08:11:03.544698,Rohini,28.736,77.12,152,152,125,9,41,1.4,0,35.06,46,2.06
2025-09-27 08:11:04.237804,Lajpat Nagar,28.5672,77.2433,153,153,112,3.5,108,10,0,35.08,46,2.06
2025-09-27 08:11:04.946240,Mayur Vihar,28.6034,77.29,152,152,126,7.9,84.7,3.5,0,35.14,46,2.06
2025-09-27 08:11:05.619517,Vasant Kunj,28.527,77.15,158,158,118,7.8,42.4,1.8,0,34.72,46,2.06
2025-09-27 08:11:06.288188,Delhi University,28.6863,77.209,167,167,116,7.2,47.9,4.4,0,35.07,46,2.06
2025-09-27 09:08:58.870685,Connaught Place,28.6315,77.2167,161,161,112,6.4,125.5,2.8,0,37.7,25,2.5
2025-09-27 09:08:59.444565,Karol Bagh,28.6517,77.1907,161,161,112,6.4,125.5,2.8,0,37.78,25,2.38
2025-09-27 09:09:00.019728,Chandni Chowk,28.6562,77.23,161,161,112,6.4,125.5,2.8,0,37.7,25,2.5
2025-09-27 09:09:00.587442,Dwarka,28.5921,77.046,149,149,121,15.5,86.7,4.8,0,38.21,23,1.78
2025-09-27 09:09:01.141624,Saket,28.5245,77.2066,160,160,116,6.8,44.3,2.3,0,37.49,26,2.73
2025-09-27 09:09:01.707797,Rohini,28.736,77.12,152,152,124,3.1,43.7,1.3,0,37.74,25,2.58
2025-09-27 09:09:02.270467,Lajpat Nagar,28.5672,77.2433,153,153,112,3.5,108,10,0,37.55,26,2.73
2025-09-27 09:09:02.844899,Mayur Vihar,28.6034,77.29,152,152,120,7.2,90.9,3.5,0,37.56,27,2.68
2025-09-27 09:09:03.399151,Vasant Kunj,28.527,77.15,160,160,116,6.8,44.3,2.3,0,37.6,24,2.49
2025-09-27 09:09:03.952800,Delhi University,28.6863,77.209,176,176,125,8.1,61.6,5.8,0,37.75,26,2.56
2025-09-27 10:08:50.981767,Connaught Place,28.6315,77.2167,182,182,123,6.5,129.4,3.3,0,36.06,41,2.06
2025-09-27 10:08:51.627892,Karol Bagh,28.6517,77.1907,182,182,123,6.5,129.4,3.3,0,35.97,41,2.06
2025-09-27 10:08:52.257531,Chandni Chowk,28.6562,77.23,182,182,123,6.5,129.4,3.3,0,36.01,41,2.06
2025-09-27 10:08:52.904906,Dwarka,28.5921,77.046,151,151,120,19.4,93.5,4.8,0,36.1,41,2.06
2025-09-27 10:08:53.550638,Saket,28.5245,77.2066,157,157,113,9.2,39.2,1.9,0,35.98,41,2.06
2025-09-27 10:08:54.199580,Rohini,28.736,77.12,153,153,125,3.3,48.3,1.4,0,36.06,41,2.06
2025-09-27 10:08:54.822417,Lajpat Nagar,28.5672,77.2433,153,153,112,3.5,108,10,0,36.08,41,2.06
2025-09-27 10:08:55.481539,Mayur Vihar,28.6034,77.29,144,144,118,6.1,93.7,3.6,0,36.14,41,2.06
2025-09-27 10:08:56.124055,Vasant Kunj,28.527,77.15,157,157,113,9.2,39.2,1.9,0,35.72,41,2.06
2025-09-27 10:08:56.747530,Delhi University,28.6863,77.209,167,167,133,8,64.9,6.9,0,36.07,41,2.06
2025-09-27 11:07:06.526432,Connaught Place,28.6315,77.2167,182,182,123,6.7,127.2,2.7,0,36.06,41,2.06
2025-09-27 11:07:07.209372,Karol Bagh,28.6517,77.1907,182,182,123,6.7,127.2,2.7,0,35.97,41,2.06
2025-09-27 11:07:07.889221,Chandni Chowk,28.6562,77.23,182,182,123,6.7,127.2,2.7,0,36.01,41,2.06
2025-09-27 11:07:08.561442,Dwarka,28.5921,77.046,157,157,129,21.1,103,4.9,0,36.1,41,2.06
2025-09-27 11:07:09.227343,Saket,28.5245,77.2066,156,156,106,5.6,29,2.1,0,35.98,41,2.06
2025-09-27 11:07:09.897988,Rohini,28.736,77.12,158,158,133,2.8,47.8,1.4,0,36.06,41,2.06
2025-09-27 11:07:10.635390,Lajpat Nagar,28.5672,77.2433,149,149,93,2.5,117.4,6.2,0,36.08,41,2.06
2025-09-27 11:07:11.328299,Mayur Vihar,28.6034,77.29,144,144,113,6.4,83.1,4,0,36.14,41,2.06
2025-09-27 11:07:12.005816,Vasant Kunj,28.527,77.15,156,156,106,5.6,29,2.1,0,35.72,41,2.06
2025-09-27 11:07:12.687385,Delhi University,28.6863,77.209,164,164,135,8.4,64.3,7.5,0,36.07,41,2.06
2025-09-27 12:15:31.479681,Connaught Place,28.6315,77.2167,95,89,95,6.9,102.2,0.9,0,35.06,43,1.54
2025-09-27 12:15:32.162700,Karol Bagh,28.6517,77.1907,95,89,95,6.9,102.2,0.9,0,34.97,43,1.54
2025-09-27 12:15:32.833098,Chandni Chowk,28.6562,77.23,95,89,95,6.9,102.2,0.9,0,35.06,43,1.54
2025-09-27 12:15:33.529530,Dwarka,28.5921,77.046,154,154,115,23.9,91.9,5.1,0,35.1,43,1.54
2025-09-27 12:15:34.236213,Saket,28.5245,77.2066,151,151,93,3.7,21,2.2,0,34.98,43,1.54
2025-09-27 12:15:34.918864,Rohini,28.736,77.12,158,158,121,2.7,43.1,1.3,0,35.06,43,1.54
2025-09-27 12:15:35.619296,Lajpat Nagar,28.5672,77.2433,107,107,94,2.8,100.6,5.8,0,35.08,43,1.54
2025-09-27 12:15:36.292856,Mayur Vihar,28.6034,77.29,134,134,101,7,75.7,4.2,0,35.14,43,1.54
2025-09-27 12:15:36.977730,Vasant Kunj,28.527,77.15,151,151,93,3.7,21,2.2,0,34.72,43,1.54
2025-09-27 12:15:37.649628,Delhi University,28.6863,77.209,161,161,135,8.8,47.4,6.7,0,35.07,43,1.54
2025-09-27 13:14:28.365608,Connaught Place,28.6315,77.2167,164,164,120,4.9,61.6,2.8,0,35.07,39,3
2025-09-27 13:14:28.875923,Karol Bagh,28.6517,77.1907,164,164,120,4.9,61.6,2.8,0,35.09,38,2.9
2025-09-27 13:14:29.386440,Chandni Chowk,28.6562,77.23,164,164,120,4.9,61.6,2.8,0,35.07,39,3
2025-09-27 13:14:29.900038,Dwarka,28.5921,77.046,156,156,138,42.8,46.6,5.3,0,35.08,36,2.46
2025-09-27 13:14:30.419657,Saket,28.5245,77.2066,130,130,83,5.6,16.3,1.9,0,35.1,39,3.26
2025-09-27 13:14:30.939698,Rohini,28.736,77.12,155,155,117,3.3,32.5,1.2,0,34.53,39,3.21
2025-09-27 13:14:31.460232,Lajpat Nagar,28.5672,77.2433,152,152,94,3.7,71.8,5.1,0,35.2,39,3.16
2025-09-27 13:14:31.977989,Mayur Vihar,28.6034,77.29,130,130,103,11.5,72.3,4.2,0,35.06,40,3.09
2025-09-27 13:14:32.492543,Vasant Kunj,28.527,77.15,130,130,83,5.6,16.3,1.9,0,34.99,37,3.29
2025-09-27 13:14:33.018183,Delhi University,28.6863,77.209,161,161,131,14.3,37.2,5.1,0,34.97,40,3.04
2025-09-27 14:07:48.234549,Connaught Place,28.6315,77.2167,164,164,120,4.9,61.6,2.8,0,34.14,41,2.9
2025-09-27 14:07:48.752721,Karol Bagh,28.6517,77.1907,164,164,120,4.9,61.6,2.8,0,34.18,40,2.8
2025-09-27 14:07:49.262258,Chandni Chowk,28.6562,77.23,164,164,120,4.9,61.6,2.8,0,34.14,41,2.9
2025-09-27 14:07:49.774044,Dwarka,28.5921,77.046,164,160,164,16.5,39.4,5.8,0,34.17,39,2.46
2025-09-27 14:07:50.285550,Saket,28.5245,77.2066,138,138,83,6.1,9.5,1,0,34.15,41,2.78
2025-09-27 14:07:50.801348,Rohini,28.736,77.12,156,156,127,3.8,20.9,1.1,0,33.72,41,2.82
2025-09-27 14:07:51.323286,Lajpat Nagar,28.5672,77.2433,160,160,94,10.7,40.4,10.5,0,34.25,41,2.8
2025-09-27 14:07:51.838993,Mayur Vihar,28.6034,77.29,150,150,130,15,39.8,4.2,0,34.1,42,2.95
2025-09-27 14:07:52.349569,Vasant Kunj,28.527,77.15,138,138,83,6.1,9.5,1,0,34.02,40,2.84
2025-09-27 14:07:52.871596,Delhi University,28.6863,77.209,162,162,135,19.1,23.2,5.1,0,34.05,41,2.95
2025-09-27 15:07:50.690527,Connaught Place,28.6315,77.2167,164,164,120,4.9,61.6,2.8,0,33.06,58,2.06
2025-09-27 15:07:51.369664,Karol Bagh,28.6517,77.1907,164,164,120,4.9,61.6,2.8,0,32.97,58,2.06
2025-09-27 15:07:52.052932,Chandni Chowk,28.6562,77.23,164,164,120,4.9,61.6,2.8,0,33.01,58,2.06
2025-09-27 15:07:52.741674,Dwarka,28.5921,77.046,153,153,126,16.3,33,5.3,0,33.1,58,2.06
2025-09-27 15:07:53.436095,Saket,28.5245,77.2066,132,132,73,13.2,6,1.2,0,32.98,58,2.06
2025-09-27 15:07:54.118238,Rohini,28.736,77.12,159,159,130,4.4,18.5,1.2,0,33.06,58,2.06
2025-09-27 15:07:54.797355,Lajpat Nagar,28.5672,77.2433,200,200,191,11.5,21.7,17.6,0,33.08,58,2.06
2025-09-27 15:07:55.512578,Mayur Vihar,28.6034,77.29,148,148,109,19.3,21.4,3.8,0,33.14,58,2.06
2025-09-27 15:07:56.189256,Vasant Kunj,28.527,77.15,132,132,73,13.2,6,1.2,0,32.72,58,2.06
2025-09-27 15:07:56.874416,Delhi University,28.6863,77.209,181,174,181,23.9,14.8,5.1,0,33.07,58,2.06
2025-09-27 16:09:44.152535,Connaught Place,28.6315,77.2167,164,164,120,4.9,61.6,2.8,0,33.06,58,1.54
2025-09-27 16:09:44.799746,Karol Bagh,28.6517,77.1907,164,164,120,4.9,61.6,2.8,0,32.97,58,1.54
2025-09-27 16:09:45.443098,Chandni Chowk,28.6562,77.23,164,164,120,4.9,61.6,2.8,0,33.01,58,1.54
2025-09-27 16:09:46.091889,Dwarka,28.5921,77.046,162,162,133,19.7,31.6,4.8,0,33.1,58,1.54
2025-09-27 16:09:46.747017,Saket,28.5245,77.2066,151,151,83,13,2.7,1.2,0,32.98,58,1.54
2025-09-27 16:09:47.400315,Rohini,28.736,77.12,164,164,136,6.6,13,1.5,0,33.06,58,1.54
2025-09-27 16:09:48.044777,Lajpat Nagar,28.5672,77.2433,299,299,173,10.8,19.2,5.8,0,33.08,58,1.54
2025-09-27 16:09:48.681815,Mayur Vihar,28.6034,77.29,162,162,135,17.2,16.3,4,0,33.14,58,1.54
2025-09-27 16:09:49.336987,Vasant Kunj,28.527,77.15,151,151,83,13,2.7,1.2,0,32.72,58,1.54
2025-09-27 16:09:49.985526,Delhi University,28.6863,77.209,178,177,178,21.9,14.7,4.2,0,33.07,58,1.54
2025-09-27 17:06:59.332500,Connaught Place,28.6315,77.2167,164,164,120,4.9,61.6,2.8,0,32.86,48,2.6
2025-09-27 17:06:59.858457,Karol Bagh,28.6517,77.1907,164,164,120,4.9,61.6,2.8,0,33.01,47,2.57
2025-09-27 17:07:00.378587,Chandni Chowk,28.6562,77.23,164,164,120,4.9,61.6,2.8,0,32.86,48,2.6
2025-09-27 17:07:00.899113,Dwarka,28.5921,77.046,167,167,140,28,22.6,4.7,0,33.42,44,2.37
2025-09-27 17:07:01.430163,Saket,28.5245,77.2066,156,156,88,15.3,2.5,1.2,0,32.88,48,2.66
2025-09-27 17:07:01.949469,Rohini,28.736,77.12,174,174,161,9,6.4,1.8,0,32.68,48,2.42
2025-09-27 17:07:02.467627,Lajpat Nagar,28.5672,77.2433,171,171,121,7.7,21.6,0.7,0,32.9,48,2.66
2025-09-27 17:07:03.253495,Mayur Vihar,28.6034,77.29,163,163,151,19.3,15.4,4.1,0,32.68,49,2.65
2025-09-27 17:07:03.787171,Vasant Kunj,28.527,77.15,156,156,88,15.3,2.5,1.2,0,32.96,46,2.64
